Answer,Answer.f1.afraid.raw,Answer.f1.angry.raw,Answer.f1.anxious.raw,Answer.f1.ashamed.raw,Answer.f1.awkward.raw,Answer.f1.bored.raw,Answer.f1.calm.raw,Answer.f1.confused.raw,Answer.f1.disgusted.raw,Answer.f1.excited.raw,Answer.f1.frustrated.raw,Answer.f1.happy.raw,Answer.f1.jealous.raw,Answer.f1.nostalgic.raw,Answer.f1.proud.raw,Answer.f1.sad.raw,Answer.f1.satisfied.raw,Answer.f1.surprised.raw,Answer.t1.exercise.raw,Answer.t1.family.raw,Answer.t1.food.raw,Answer.t1.friends.raw,Answer.t1.god.raw,Answer.t1.health.raw,Answer.t1.love.raw,Answer.t1.recreation.raw,Answer.t1.school.raw,Answer.t1.sleep.raw,Answer.t1.work.raw
Today we had my favorite food in the whole world for dinner!  Pepperoni pizza from Angelo's Pizza Parlour.  It always makes my day when we have pizza!,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Today we had a snow day or shall I be more specific; we had an ice day!  There was a layer of slick ice that coated all outdoor surfaces so my children were home from school.  We induldged in the day and enjoyed eachothers company by playing games and making cookings.  We watched a chinese anime movie before dinner and snuggled on the couch.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Today was my best earning day today. If I can keep earning like this I can save money for the cruise with my friends.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
today was just a normal day. I worked all day and nothing really happened. During slack times I worked on Mturk. It felt like another day,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Today was a very busy day at work.  We had corporate visitors and had to be on our best behavior.  I also had to make a prewsentation about my section to the corporate people.  It went well, and I glad to be done with it.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Today was a blessed day as I had God in my heart! It was a good day as it was a day of appreciation for everything I have in this life!,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Today is a memorable day. Ananya performed a hul hoop dance in her school talent show her first ever performance outside home in all of her seven years.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Today I went out to drink with friends. We decided to have unlimited wings contest. Between the 4 of us i came in second. I performed better than last time coming in last. It was a great time. We drank talked and ate.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Today I was very sick. It seems everybody I know has a cold and I thought I was above it but no. I had some orange juice and went back to bed. Not a good day.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Today I was able to make $18 on mturk. New record for a day. It took from 6AM till about 8PM. Once I got to $15 I kept going to see how much I could make but the hits dried up.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Today I spent time with a student at work who is volunteering at the hospital.  She is working on her MSW and we discussed her graduations project.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Today I had a good and easy day. Everything in the department was taken care of and no new issues came up.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Today I feel sad at work. I feel anxious because I have too much to do. I feel so overwhelmed,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Today at work I had the chance to catalog a $40k book which was a prized possession of my boss. It was just about falling apart but I was able to flip through, translate some German and get it up online for sale. My boss was pleased.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Time spend with my family is always better than anything,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
This would be kayaking with my dog.  There is nothing more peaceful than taking the boat out on the water with my best pal and just enjoying the peace and tranquility of the water and the breeze.  It make a horrible day at work just melt away.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
This week has been going great. I've established good relationships with all my friends and I feel like I'm at a place where I feel loved and supported by everyone who I know. I'm hanging out with people more and it just makes me happy that a lot of people want to hang out with me to. It's always a fun time to go out and get food which is something that I do a lot.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"There was an incident with my spouse where he was trying to restrain our dog that recently had surgery when we were going to feed him. Unfortunately, the dog reared his head back and hit my spouse in the mouth and knocked out his dental crown. This situation surprised me and made me anxious/frustrated because my spouse was really upset and now we'd have additional expenses to fix his dental work.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The work yesterday was different than most of days. I had some issues and the deadline was approaching. I almost missed it. Luckily I have the best co-workers that helped me out before I have asked for any help.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
The salient thing i did yesterday was spending time with family. My husband was at home yesterday for two days then he will work again for 5 days. So we always make sure we spend quality time together as a family when he is at home.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The night before last i.e. yesterday morning I slept for over 10 hours straight which is not normally a thing I ever do like ever. Unfortunately I felt like absolute crap as the result of having caught something most likely the flu so I did not feel great at all in fact I felt like total crap. Cough crap in my throat crap in my lungs the whole bit. I was a bit worried I was going to wake up feeling way sicker but that didn't stop the fact that I absolutely needed to crash at like 8 PM. So I did. Woke up feeling sooo much more refreshed. Still sick but not nearly as bad. 10 hours of sleep was what I needed I guess. Still sick though.,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"The most salient thing yesterday was relationship to my family. I talked to my daughter in the morning, to my son in the afternoon, and spent all day with my wife. I had a very enjoyable wonderful day.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The most salient thing I felt yesterday was loving life. I for the most part feel blessed in all that I have accomplished in life and am very grateful,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
The most salient thing from yesterday was my 8-mile hike. I had the day off work so I decided to hit the hiking trails in my town. I spent a few hours hiking 8 miles in the Ozark Mountains. The day was warm and beautiful. Feeling the sun on my back felt good.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"The most salient thing from yesterday was how we are a family (wife and 3 kids) but as of recent we have been very distant from each other so the household is cold and callous. Just last month our house was loud and boisterous, now its silent and uncomfortable.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"The most salient thing about my day yesterday was recreation, or maybe I should say, the lack thereof. I was so distracted and bored yesterday, I couldn't find anything to keep myself occupied with all day long. I was antsy most of the day and it was entirely frustrating. I tried to talk to a few friends about it, maybe make some plans to do something, but they were all otherwise engaged for the day, which made it even more frustrating. I really need to calm my mind so I can focus on something, get immersed in it. That'll help the anxiety and the boredom.",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"The most noticeable and important thing in my life yesterday was the reconciliation with my ex-partner. We officially became a couple and spent a lot of time together becoming closer, and sharing our thoughts and ideas, and taking care of one another. I felt happy and hopeful that this time everything would work out for the best.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
The most important thing in my life is always God or my salvation. It makes me feel calm or at peace knowing no matter what life throws at me he is on the throne fighting my battles for me and I am going to be okay,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
THE MARKETING TEAM MET TO REVIEW AND REVISE OUR MARKETING PROGRAM FOR THE COMPANY. THE PROGRESS WE MADE WAS EXCLENT AND I AM PROUD BEING THE LEADER OF THIS TEAM.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
The kids had a half day at school and went for a hang out at different friend's homes.  I picked them up after work and both friends are from affluent families - we are not and the process of entering large mansions and speaking with the other parents makes me a bit anxious.,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The food was wonderful.  it was Chinese food from the local restaurant.  i had chicken teriaki french fries and sauteed brocolli in a lovely sauce.  the meat was sp juicy and moist.  the fries were to golden perfection and the sauce on the brocolli was outstanding.  i was so satisfied and sated afterward.  it made my day complete.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
the food I made was good and made me happy and enjoy my day,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The day was great and I wish it would never end.  Life couldn't be any better.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The answers in the Bible are God speaking to me which gives me directioncomfort joyhappinesspeace goodnessgentlenessmeeknesstemperance,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
That small things dont matter. That you should be thankful for the person that loves you and that you love.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Taking care of my family especially my kids is the most important responsibility I do. It brings me joy and happiness being able to spend time with my family.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Spending time with my wife after work is most precious event of the day. Making our dinner together and catching up on things with my wife during cooking a meal is precious and fun way to spend time together.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Spending time with my family meaning my spouse and children gives me so much joy. Being older and having young chilldren gives me an appreciation of every moment with them. It has also given me a real focus on what is important. I never want to be a disappointment to them but instead be an example.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Spending time with my family makes me happy, I am so grateful for them. I feel lucky to have been so blessed.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
spending time with my family is what I do everyday. its something that makes me really happy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Spending time with my daughter and my husband was the most salient thing I did yesterday.  I was out of town for the weekend and was very excited to have some time to catch up with them and just hang out and relax together.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"So I helped my Aunt move some things out of my friends house on quite short notice, and the overall sense I had after the task was done was that I felt very reliable. I was pleased that I could be so useful and reliable as a source of free labor, and that I was willing to help a stranger with no questions asked.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Sleep is an important part of my day because it is important to my health well being and my daily funtioning. I was very tired yesterday and I fell asleep earlier than I had planned. I was planning to wake up to watch something but I fell back asleep. I was awoken again a little while later with serious pain in my one eye. At times my eyes can be sensitive when I have a cold settle in one or both of them. Two more times I was woken up by the eye pain. It was bad and I was super tired. So I got to go back to sleep for a little while longer.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"seeing them happy makes me happy, the do everything in their power to make me happy also and we live as one, shared most of the things we have together, always there for ourselvea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
One of my friends came back from Spain he was getting his masters degree and a bunch of friends gathered to meet him. It was a really cool experience because I got to catch up with many of my friends.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Once again I was reminded of how awesome my wife is. She surprised me after work with a special whiskey tasting for Macallan scotch. It lasted two hours, with live music and of course lots of great whiskey.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"My work yesterday involved working around the yard, mowing, trimming branches and bushes, sweeping the walk and patio and finally cleaning and refillling all of the bird feeders.  It is very enjoyable work for me.  I love being outdoors.  It's also exercise as I built up a sweat once or twice.  When I was through, it looked and felt like a good accomplishment.  The yard looks great and our curb appeal is really good.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
My work is what keeps me going. It makes me useful  providing a platform for me to offer my services.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
My work is something that I have to do in order to enjoy life and allow other things to prosper. I feel good about the outcome.,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"My work is salient on most days. I feel happy, proud, and satisfied. My job is very important to me, and I feel very positive about my job.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
my work is important and noticeable but extremely boring.   I would like a different job but it does pay the bills and gives me less headaches than other jobs.,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
My wife is the most important thing in my life.  When I get home it is her smiling face that makes me glad I am alive.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
My wife has 4th stage cancer and is going through chemo every 3 weeks.  In the 2nd week after the last chemo treatment she is her normal self and able  to cook.  So yesterday for dinner we had a good cooked meal that was delicious as she knows how to cook and it also was a sign of some normalcy coming back for her in her life.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
My wife and I took our 2 year old son to the park. Him and I went on the swings together and went down the slide. It sounds really simple and may be boring to some but he was so exited to be there. Seeing his little face light up like that makes me feel so happy.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
